subject,item,condition,ID,ffd,sfd,gzd,tvt,gpt,skp,rgi,rgo,exp,wordtype,wordtype3,target.freq,relative.freq,word.freq,pred.raw,pred.split,divergence
31,39,2,39.2,197,197,197,197,197,1,0,0,SCA,Homophone,1,L,L,L,0.3,low,225.5
31,40,3,40.3,74,NA,74,434,544,1,0,1,SCA,Ortho_control,3,L,H,L,0.3,low,225.5
31,41,1,41.1,233,233,233,233,233,1,0,0,SCA,Target,2,L,T,L,0.2,low,225.5
31,42,2,42.2,NA,NA,NA,207,NA,0,1,0,SCA,Homophone,1,L,H,L,0,low,225.5
31,43,3,43.3,133,NA,133,875,1059,1,0,1,SCA,Ortho_control,3,L,L,L,0.7,high,225.5
31,44,1,44.1,170,170,170,170,170,1,0,0,SCA,Target,2,L,T,L,0,low,225.5
31,45,2,45.2,314,314,314,477,314,1,1,0,SCA,Homophone,1,L,L,L,0.1,low,225.5
31,46,3,46.3,NA,NA,NA,227,NA,0,1,0,SCA,Ortho_control,3,L,H,L,0,low,225.5
31,47,1,47.1,NA,NA,NA,367,NA,0,1,0,SCA,Target,2,L,T,L,0.1,low,225.5
31,48,2,48.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,L,H,L,0,low,225.5
31,49,3,49.3,NA,NA,NA,67,NA,0,1,0,SCA,Ortho_control,3,L,H,H,0,low,225.5
31,51,2,51.2,353,353,353,353,353,1,0,0,SCA,Homophone,1,L,L,L,0.7,high,225.5
31,52,3,52.3,652,652,652,1012,1402,1,0,1,SCA,Ortho_control,3,H,H,H,1,high,225.5
31,53,1,53.1,NA,NA,NA,62,NA,0,1,0,SCA,Target,2,H,T,H,0.8,high,225.5
31,54,2,54.2,NA,NA,NA,389,NA,0,1,0,SCA,Homophone,1,H,H,H,1,high,225.5
31,55,3,55.3,163,NA,163,619,735,1,1,1,SCA,Ortho_control,3,L,L,L,0,low,225.5
31,56,1,56.1,234,234,234,674,234,1,0,0,SCA,Target,2,L,T,L,0.1,low,225.5
31,57,2,57.2,281,281,281,281,281,1,0,0,SCA,Homophone,1,L,L,L,0,low,225.5
31,58,3,58.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,L,H,H,0.2,low,225.5
31,59,1,59.1,194,194,194,194,194,1,0,0,SCA,Target,2,L,T,L,0.6,high,225.5
31,60,2,60.2,NA,NA,NA,144,NA,0,1,0,SCA,Homophone,1,L,H,H,0.8,high,225.5
31,61,3,61.3,346,346,346,1578,346,1,1,0,SCA,Ortho_control,3,H,L,L,0,low,225.5
31,62,1,62.1,231,231,231,231,231,1,0,0,SCA,Target,2,H,T,H,0.9,high,225.5
31,63,2,63.2,222,222,222,534,222,1,1,0,SCA,Homophone,1,H,L,H,0.9,high,225.5
31,64,3,64.3,122,122,122,346,641,1,1,1,SCA,Ortho_control,3,H,L,L,0.8,high,225.5
31,65,1,65.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,0.5,high,225.5
31,66,2,66.2,368,NA,408,767,599,1,1,1,SCA,Homophone,1,H,H,H,0.5,high,225.5
31,67,3,67.3,169,169,169,169,492,1,0,1,SCA,Ortho_control,3,H,L,L,0,low,225.5
31,68,1,68.1,136,NA,377,377,377,1,0,0,SCA,Target,2,H,T,H,0,low,225.5
31,69,2,69.2,184,184,184,621,184,1,1,0,SCA,Homophone,1,H,L,L,0,low,225.5
31,70,3,70.3,147,NA,147,787,1074,1,1,1,SCA,Ortho_control,3,L,H,L,0,low,225.5
31,71,1,71.1,231,NA,486,712,486,1,1,0,SCA,Target,2,L,T,L,0,low,225.5
31,72,2,72.2,237,237,237,237,237,1,0,0,SCA,Homophone,1,L,H,H,0,low,225.5
31,73,3,73.3,129,NA,259,259,259,1,0,0,SCA,Ortho_control,3,L,H,H,0.5,high,225.5
31,74,1,74.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0.4,high,225.5
31,76,3,76.3,NA,NA,NA,343,NA,0,1,0,SCA,Ortho_control,3,L,H,H,0.7,high,225.5
31,77,1,77.1,NA,NA,NA,175,NA,0,1,0,SCA,Target,2,L,T,L,0.3,low,225.5
31,78,2,78.2,162,NA,416,557,416,1,1,0,SCA,Homophone,1,L,H,H,0.6,high,225.5
31,79,3,79.3,266,266,266,651,266,1,1,0,SCA,Ortho_control,3,L,H,H,0.1,low,225.5
31,82,3,82.3,168,168,168,168,168,1,0,0,SCA,Ortho_control,3,H,H,H,0.9,high,225.5
31,83,1,83.1,223,223,223,270,223,1,1,0,SCA,Target,2,H,T,H,0.1,low,225.5
31,85,3,85.3,NA,NA,NA,220,NA,0,1,0,SCA,Ortho_control,3,H,L,L,0.4,high,225.5
31,86,1,86.1,167,167,167,167,167,1,0,0,SCA,Target,2,H,T,L,0.7,high,225.5
31,87,2,87.2,169,169,169,368,169,1,1,0,SCA,Homophone,1,H,L,L,0.3,low,225.5
31,89,1,89.1,147,147,147,147,532,1,0,1,SCA,Target,2,L,T,L,0.4,high,225.5
31,90,2,90.2,110,NA,110,255,423,1,0,1,SCA,Homophone,1,L,H,L,0.4,high,225.5
31,91,3,91.3,NA,NA,NA,439,NA,0,1,0,SCA,Ortho_control,3,H,H,H,0.3,low,225.5
31,92,1,92.1,233,233,233,622,233,1,1,0,SCA,Target,2,H,T,H,0.4,high,225.5
31,93,2,93.2,270,270,270,553,270,1,1,0,SCA,Homophone,1,H,L,H,0.2,low,225.5
31,94,3,94.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,L,L,L,0.9,high,225.5
31,95,1,95.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0.2,low,225.5
31,96,2,96.2,126,126,126,126,126,1,0,0,SCA,Homophone,1,L,H,H,0.2,low,225.5
31,97,3,97.3,229,229,229,229,229,1,0,0,SCA,Ortho_control,3,H,L,L,0.7,high,225.5
31,98,1,98.1,157,157,157,157,157,1,0,0,SCA,Target,2,H,T,H,0.9,high,225.5
31,99,2,99.2,130,130,130,633,130,1,1,0,SCA,Homophone,1,H,L,L,0.3,low,225.5
31,103,3,103.3,118,118,118,336,118,1,1,0,SCA,Ortho_control,3,H,L,L,0.9,high,225.5
31,104,1,104.1,NA,NA,NA,160,NA,0,1,0,SCA,Target,2,H,T,H,1,high,225.5
31,105,2,105.2,311,311,311,311,311,1,0,0,SCA,Homophone,1,H,L,L,1,high,225.5
31,106,3,106.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,L,H,L,0.1,low,225.5
31,107,1,107.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0,low,225.5
31,108,2,108.2,185,185,185,185,266,1,0,1,SCA,Homophone,1,L,H,H,0.5,high,225.5
31,109,3,109.3,NA,NA,NA,324,NA,0,1,0,SCA,Ortho_control,3,H,H,H,0.9,high,225.5
31,110,1,110.1,NA,NA,NA,136,NA,0,1,0,SCA,Target,2,H,T,H,0.5,high,225.5
31,111,2,111.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,L,H,1,high,225.5
31,113,1,113.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0.8,high,225.5
31,114,2,114.2,200,200,200,200,200,1,0,0,SCA,Homophone,1,L,H,H,0.4,high,225.5
31,115,3,115.3,184,NA,184,469,787,1,0,1,SCA,Ortho_control,3,H,L,L,0.2,low,225.5
31,116,1,116.1,249,249,249,249,249,1,0,0,SCA,Target,2,H,T,H,0.5,high,225.5
31,117,2,117.2,209,209,209,209,209,1,0,0,SCA,Homophone,1,H,L,L,0.9,high,225.5
31,118,3,118.3,NA,NA,NA,704,NA,0,1,0,SCA,Ortho_control,3,H,H,H,0.1,low,225.5
31,120,2,120.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,H,H,0,low,225.5
31,121,3,121.3,191,191,191,912,191,1,1,0,SCA,Ortho_control,3,L,H,H,0.7,high,225.5
31,122,1,122.1,239,239,239,239,239,1,0,0,SCA,Target,2,L,T,L,0.3,low,225.5
31,123,2,123.2,167,NA,364,860,364,1,1,0,SCA,Homophone,1,L,L,L,0.4,high,225.5
31,124,3,124.3,215,215,215,612,598,1,1,1,SCA,Ortho_control,3,L,H,H,0.2,low,225.5
31,125,1,125.1,203,203,203,338,203,1,1,0,SCA,Target,2,L,T,L,0.2,low,225.5
31,126,2,126.2,303,NA,441,441,441,1,0,0,SCA,Homophone,1,L,H,L,0.1,low,225.5
31,127,3,127.3,254,254,254,632,254,1,1,0,SCA,Ortho_control,3,L,L,L,0.7,high,225.5
31,128,1,128.1,146,NA,146,435,490,1,0,1,SCA,Target,2,L,T,L,0.1,low,225.5
31,130,3,130.3,191,NA,191,927,564,1,1,1,SCA,Ortho_control,3,H,L,L,0.7,high,225.5
31,131,1,131.1,211,NA,211,386,893,1,0,1,SCA,Target,2,H,T,H,0.1,low,225.5
31,132,2,132.2,143,NA,344,344,344,1,0,0,SCA,Homophone,1,H,H,H,0.5,high,225.5
31,133,3,133.3,267,267,267,988,267,1,1,0,SCA,Ortho_control,3,H,L,L,0.7,high,225.5
31,134,1,134.1,NA,NA,NA,154,NA,0,1,0,SCA,Target,2,H,T,H,0.4,high,225.5
31,135,2,135.2,190,190,190,190,190,1,0,0,SCA,Homophone,1,H,L,H,0.4,high,225.5
31,136,3,136.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,H,L,H,1,high,225.5
31,137,1,137.1,159,159,159,298,159,1,1,0,SCA,Target,2,H,T,H,0.2,low,225.5
31,138,2,138.2,NA,NA,NA,847,NA,0,1,0,SCA,Homophone,1,H,H,H,0.3,low,225.5
31,139,3,139.3,151,NA,151,635,940,1,0,1,SCA,Ortho_control,3,H,H,H,0.6,high,225.5
31,141,2,141.2,152,NA,152,340,651,1,0,1,SCA,Homophone,1,H,L,L,0.1,low,225.5
31,142,3,142.3,NA,NA,NA,235,NA,0,1,0,SCA,Ortho_control,3,L,H,H,0.8,high,225.5
31,143,1,143.1,NA,NA,NA,135,NA,0,1,0,SCA,Target,2,L,T,L,0.1,low,225.5
31,144,2,144.2,178,178,178,606,178,1,1,0,SCA,Homophone,1,L,H,H,0.9,high,225.5
31,145,3,145.3,NA,NA,NA,695,NA,0,1,0,SCA,Ortho_control,3,H,L,L,0.4,high,225.5
31,146,1,146.1,218,218,218,218,218,1,0,0,SCA,Target,2,H,T,H,0.3,low,225.5
31,147,2,147.2,NA,NA,NA,273,NA,0,1,0,SCA,Homophone,1,H,L,L,0.4,high,225.5
31,148,3,148.3,NA,NA,NA,31,NA,0,1,0,SCA,Ortho_control,3,L,H,H,0.4,high,225.5
31,149,1,149.1,NA,NA,NA,154,NA,0,1,0,SCA,Target,2,L,T,L,0.4,high,225.5
31,150,2,150.2,165,165,165,165,383,1,0,1,SCA,Homophone,1,L,H,L,0,low,225.5
31,151,3,151.3,NA,NA,NA,642,NA,0,1,0,SCA,Ortho_control,3,L,L,L,0,low,225.5
31,152,1,152.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0,low,225.5
31,153,2,153.2,154,154,154,298,154,1,1,0,SCA,Homophone,1,L,L,L,0.1,low,225.5
31,154,3,154.3,293,293,293,1226,293,1,1,0,SCA,Ortho_control,3,L,H,H,1,high,225.5
31,155,1,155.1,188,NA,331,331,331,1,0,0,SCA,Target,2,L,T,L,1,high,225.5
31,156,2,156.2,169,169,169,169,169,1,0,0,SCA,Homophone,1,L,H,H,0.4,high,225.5
31,157,3,157.3,220,NA,401,928,1073,1,1,1,SCA,Ortho_control,3,H,L,L,0.4,high,225.5
31,159,2,159.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,L,H,0.3,low,225.5
31,160,3,160.3,191,191,191,956,191,1,1,0,SCA,Ortho_control,3,L,H,H,0.2,low,225.5
31,161,1,161.1,417,417,417,417,417,1,0,0,SCA,Target,2,L,T,L,0.4,high,225.5
31,162,2,162.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,L,H,L,0,low,225.5
31,163,3,163.3,178,178,178,397,178,1,1,0,SCA,Ortho_control,3,H,L,H,0.4,high,225.5
31,164,1,164.1,211,211,211,211,211,1,0,0,SCA,Target,2,H,T,H,0.2,low,225.5
31,165,2,165.2,209,NA,405,589,405,1,1,0,SCA,Homophone,1,H,L,H,0,low,225.5
31,166,3,166.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,H,L,H,0.8,high,225.5
31,167,1,167.1,133,133,133,133,133,1,0,0,SCA,Target,2,H,T,H,0.1,low,225.5
31,168,2,168.2,208,208,208,208,208,1,0,0,SCA,Homophone,1,H,L,H,0,low,225.5
32,1,3,1.3,306,306,306,306,306,1,0,0,SCA,Ortho_control,3,L,H,L,0,low,196.5
32,2,1,2.1,135,135,135,135,368,1,0,1,SCA,Target,2,L,T,L,0,low,196.5
32,3,2,3.2,208,208,208,208,208,1,0,0,SCA,Homophone,1,L,H,H,0,low,196.5
32,4,3,4.3,150,150,150,412,150,1,1,0,SCA,Ortho_control,3,H,L,L,0.1,low,196.5
32,5,1,5.1,NA,NA,NA,214,NA,0,1,0,SCA,Target,2,H,T,H,0.6,high,196.5
32,6,2,6.2,166,NA,166,517,553,1,1,1,SCA,Homophone,1,H,L,L,0.6,high,196.5
32,7,3,7.3,209,209,209,209,209,1,0,0,SCA,Ortho_control,3,H,H,H,0.3,low,196.5
32,8,1,8.1,NA,NA,NA,343,NA,0,1,0,SCA,Target,2,H,T,H,0,low,196.5
32,9,2,9.2,252,252,252,252,252,1,0,0,SCA,Homophone,1,H,H,H,0.2,low,196.5
32,10,3,10.3,268,268,268,268,268,1,0,0,SCA,Ortho_control,3,L,H,H,0.2,low,196.5
32,11,1,11.1,312,312,312,312,312,1,0,0,SCA,Target,2,L,T,L,0.3,low,196.5
32,12,2,12.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,L,H,H,0,low,196.5
32,13,3,13.3,131,NA,131,278,431,1,0,1,SCA,Ortho_control,3,H,L,L,0.3,low,196.5
32,14,1,14.1,325,325,325,325,325,1,0,0,SCA,Target,2,H,T,H,1,high,196.5
32,15,2,15.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,L,L,0.7,high,196.5
32,16,3,16.3,NA,NA,NA,193,NA,0,1,0,SCA,Ortho_control,3,H,H,H,0.9,high,196.5
32,17,1,17.1,137,NA,137,345,728,1,0,1,SCA,Target,2,H,T,L,0.8,high,196.5
32,18,2,18.2,157,157,157,289,157,1,1,0,SCA,Homophone,1,H,H,H,0.8,high,196.5
32,19,3,19.3,209,209,209,476,209,1,1,0,SCA,Ortho_control,3,H,H,H,1,high,196.5
32,20,1,20.1,155,155,155,155,155,1,0,0,SCA,Target,2,H,T,H,1,high,196.5
32,21,2,21.2,161,NA,316,316,316,1,0,0,SCA,Homophone,1,H,L,L,0.7,high,196.5
32,23,1,23.1,229,229,229,229,395,1,0,1,SCA,Target,2,L,T,L,0.3,low,196.5
32,24,2,24.2,NA,NA,NA,194,NA,0,1,0,SCA,Homophone,1,L,H,H,0.2,low,196.5
32,25,3,25.3,NA,NA,NA,137,NA,0,1,0,SCA,Ortho_control,3,H,H,H,0,low,196.5
32,26,1,26.1,163,163,163,163,163,1,0,0,SCA,Target,2,H,T,H,0,low,196.5
32,27,2,27.2,NA,NA,NA,160,NA,0,1,0,SCA,Homophone,1,H,L,L,0,low,196.5
32,28,3,28.3,212,212,212,212,212,1,0,0,SCA,Ortho_control,3,L,H,L,0.1,low,196.5
32,29,1,29.1,230,230,230,230,230,1,0,0,SCA,Target,2,L,T,L,0,low,196.5
32,30,2,30.2,154,NA,154,532,755,1,0,1,SCA,Homophone,1,L,H,L,0,low,196.5
32,31,3,31.3,NA,NA,NA,761,NA,0,1,0,SCA,Ortho_control,3,H,L,H,0.6,high,196.5
32,32,1,32.1,NA,NA,NA,297,NA,0,1,0,SCA,Target,2,H,T,H,0.1,low,196.5
32,33,2,33.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,L,L,0.9,high,196.5
32,34,3,34.3,NA,NA,NA,74,NA,0,1,0,SCA,Ortho_control,3,L,H,H,0.5,high,196.5
32,35,1,35.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0.9,high,196.5
32,36,2,36.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,L,H,H,0.4,high,196.5
32,37,3,37.3,213,NA,363,363,470,1,0,1,SCA,Ortho_control,3,L,L,L,0,low,196.5
32,38,1,38.1,154,154,154,286,154,1,0,0,SCA,Target,2,L,T,L,0.9,high,196.5
32,39,2,39.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,L,L,L,0.3,low,196.5
32,40,3,40.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,L,H,L,0.3,low,196.5
32,41,1,41.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0.2,low,196.5
32,42,2,42.2,187,187,187,187,318,1,0,1,SCA,Homophone,1,L,H,L,0,low,196.5
32,43,3,43.3,NA,NA,NA,147,NA,0,1,0,SCA,Ortho_control,3,L,L,L,0.7,high,196.5
32,44,1,44.1,NA,NA,NA,154,NA,0,1,0,SCA,Target,2,L,T,L,0,low,196.5
32,45,2,45.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,L,L,L,0.1,low,196.5
32,46,3,46.3,162,162,162,644,162,1,1,0,SCA,Ortho_control,3,L,H,L,0,low,196.5
32,47,1,47.1,175,175,175,175,175,1,0,0,SCA,Target,2,L,T,L,0.1,low,196.5
32,48,2,48.2,189,189,189,421,291,1,1,1,SCA,Homophone,1,L,H,L,0,low,196.5
32,49,3,49.3,237,237,237,237,237,1,0,0,SCA,Ortho_control,3,L,H,H,0,low,196.5
32,50,1,50.1,173,173,173,368,173,1,0,0,SCA,Target,2,L,T,L,0.1,low,196.5
32,51,2,51.2,267,NA,267,446,595,1,0,1,SCA,Homophone,1,L,L,L,0.7,high,196.5
32,52,3,52.3,221,221,221,546,221,1,1,0,SCA,Ortho_control,3,H,H,H,1,high,196.5
32,53,1,53.1,NA,NA,NA,326,NA,0,1,0,SCA,Target,2,H,T,H,0.8,high,196.5
32,55,3,55.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,L,L,L,0,low,196.5
32,57,2,57.2,121,121,121,121,407,1,0,1,SCA,Homophone,1,L,L,L,0,low,196.5
32,58,3,58.3,NA,NA,NA,364,NA,0,1,0,SCA,Ortho_control,3,L,H,H,0.2,low,196.5
32,59,1,59.1,259,259,259,259,259,1,0,0,SCA,Target,2,L,T,L,0.6,high,196.5
32,60,2,60.2,NA,NA,NA,148,NA,0,1,0,SCA,Homophone,1,L,H,H,0.8,high,196.5
32,61,3,61.3,NA,NA,NA,168,NA,0,1,0,SCA,Ortho_control,3,H,L,L,0,low,196.5
32,62,1,62.1,156,156,156,330,429,1,1,1,SCA,Target,2,H,T,H,0.9,high,196.5
32,63,2,63.2,198,198,198,198,283,1,0,1,SCA,Homophone,1,H,L,H,0.9,high,196.5
32,64,3,64.3,269,269,269,269,269,1,0,0,SCA,Ortho_control,3,H,L,L,0.8,high,196.5
32,65,1,65.1,183,183,183,183,183,1,0,0,SCA,Target,2,H,T,H,0.5,high,196.5
32,66,2,66.2,292,292,292,292,292,1,0,0,SCA,Homophone,1,H,H,H,0.5,high,196.5
32,67,3,67.3,165,165,165,235,165,1,0,0,SCA,Ortho_control,3,H,L,L,0,low,196.5
32,69,2,69.2,NA,NA,NA,197,NA,0,1,0,SCA,Homophone,1,H,L,L,0,low,196.5
32,70,3,70.3,168,168,168,349,510,1,1,1,SCA,Ortho_control,3,L,H,L,0,low,196.5
32,71,1,71.1,210,210,210,210,210,1,0,0,SCA,Target,2,L,T,L,0,low,196.5
32,72,2,72.2,168,NA,168,311,460,1,0,1,SCA,Homophone,1,L,H,H,0,low,196.5
32,73,3,73.3,NA,NA,NA,256,NA,0,1,0,SCA,Ortho_control,3,L,H,H,0.5,high,196.5
32,74,1,74.1,153,153,153,153,153,1,0,0,SCA,Target,2,L,T,L,0.4,high,196.5
32,75,2,75.2,191,191,191,191,191,1,0,0,SCA,Homophone,1,L,L,L,0.2,low,196.5
32,76,3,76.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,L,H,H,0.7,high,196.5
32,77,1,77.1,164,NA,164,324,489,1,0,1,SCA,Target,2,L,T,L,0.3,low,196.5
32,78,2,78.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,L,H,H,0.6,high,196.5
32,79,3,79.3,NA,NA,NA,294,NA,0,1,0,SCA,Ortho_control,3,L,H,H,0.1,low,196.5
32,80,1,80.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0.8,high,196.5
32,81,2,81.2,NA,NA,NA,180,NA,0,1,0,SCA,Homophone,1,L,L,L,0.3,low,196.5
32,82,3,82.3,125,NA,125,501,607,1,1,1,SCA,Ortho_control,3,H,H,H,0.9,high,196.5
32,83,1,83.1,73,73,73,217,73,1,1,0,SCA,Target,2,H,T,H,0.1,low,196.5
32,84,2,84.2,401,401,401,561,401,1,1,0,SCA,Homophone,1,H,H,H,0,low,196.5
32,86,1,86.1,154,154,154,154,154,1,0,0,SCA,Target,2,H,T,L,0.7,high,196.5
32,87,2,87.2,214,214,214,214,214,1,0,0,SCA,Homophone,1,H,L,L,0.3,low,196.5
32,88,3,88.3,181,181,181,181,181,1,0,0,SCA,Ortho_control,3,L,L,L,0.4,high,196.5
32,89,1,89.1,160,160,160,160,435,1,0,1,SCA,Target,2,L,T,L,0.4,high,196.5
32,90,2,90.2,251,251,251,251,251,1,0,0,SCA,Homophone,1,L,H,L,0.4,high,196.5
32,91,3,91.3,NA,NA,NA,241,NA,0,1,0,SCA,Ortho_control,3,H,H,H,0.3,low,196.5
32,92,1,92.1,256,256,256,256,256,1,0,0,SCA,Target,2,H,T,H,0.4,high,196.5
32,93,2,93.2,196,196,196,196,526,1,0,1,SCA,Homophone,1,H,L,H,0.2,low,196.5
32,94,3,94.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,L,L,L,0.9,high,196.5
32,95,1,95.1,162,162,162,162,162,1,0,0,SCA,Target,2,L,T,L,0.2,low,196.5
32,96,2,96.2,236,236,236,236,236,1,0,0,SCA,Homophone,1,L,H,H,0.2,low,196.5
32,97,3,97.3,NA,NA,NA,406,NA,0,1,0,SCA,Ortho_control,3,H,L,L,0.7,high,196.5
32,98,1,98.1,164,164,164,164,164,1,0,0,SCA,Target,2,H,T,H,0.9,high,196.5
32,99,2,99.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,L,L,0.3,low,196.5
32,100,3,100.3,217,NA,278,710,278,1,1,0,SCA,Ortho_control,3,H,H,H,0.9,high,196.5
32,101,1,101.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,0,low,196.5
32,102,2,102.2,199,NA,342,342,547,1,0,1,SCA,Homophone,1,H,H,H,0.1,low,196.5
32,103,3,103.3,167,167,167,716,167,1,1,0,SCA,Ortho_control,3,H,L,L,0.9,high,196.5
32,104,1,104.1,NA,NA,NA,80,NA,0,1,0,SCA,Target,2,H,T,H,1,high,196.5
32,105,2,105.2,162,162,162,162,162,1,0,0,SCA,Homophone,1,H,L,L,1,high,196.5
32,106,3,106.3,135,135,135,269,135,1,1,0,SCA,Ortho_control,3,L,H,L,0.1,low,196.5
32,107,1,107.1,156,156,156,156,156,1,0,0,SCA,Target,2,L,T,L,0,low,196.5
32,108,2,108.2,NA,NA,NA,205,NA,0,1,0,SCA,Homophone,1,L,H,H,0.5,high,196.5
32,109,3,109.3,NA,NA,NA,89,NA,0,1,0,SCA,Ortho_control,3,H,H,H,0.9,high,196.5
32,110,1,110.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,0.5,high,196.5
32,111,2,111.2,147,147,147,147,147,1,0,0,SCA,Homophone,1,H,L,H,1,high,196.5
32,112,3,112.3,NA,NA,NA,78,NA,0,1,0,SCA,Ortho_control,3,L,H,H,0.5,high,196.5
32,113,1,113.1,118,NA,118,336,729,1,0,1,SCA,Target,2,L,T,L,0.8,high,196.5
32,114,2,114.2,153,153,153,153,153,1,0,0,SCA,Homophone,1,L,H,H,0.4,high,196.5
32,115,3,115.3,NA,NA,NA,157,NA,0,1,0,SCA,Ortho_control,3,H,L,L,0.2,low,196.5
32,116,1,116.1,252,252,252,252,252,1,0,0,SCA,Target,2,H,T,H,0.5,high,196.5
32,117,2,117.2,248,248,248,248,248,1,0,0,SCA,Homophone,1,H,L,L,0.9,high,196.5
32,118,3,118.3,165,165,165,396,165,1,1,0,SCA,Ortho_control,3,H,H,H,0.1,low,196.5
32,119,1,119.1,NA,NA,NA,96,NA,0,1,0,SCA,Target,2,H,T,H,0,low,196.5
32,120,2,120.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,H,H,0,low,196.5
32,121,3,121.3,202,NA,202,598,928,1,0,1,SCA,Ortho_control,3,L,H,H,0.7,high,196.5
32,122,1,122.1,NA,NA,NA,121,NA,0,1,0,SCA,Target,2,L,T,L,0.3,low,196.5
32,123,2,123.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,L,L,L,0.4,high,196.5
32,124,3,124.3,NA,NA,NA,168,NA,0,1,0,SCA,Ortho_control,3,L,H,H,0.2,low,196.5
32,125,1,125.1,211,211,211,211,211,1,0,0,SCA,Target,2,L,T,L,0.2,low,196.5
32,127,3,127.3,NA,NA,NA,171,NA,0,1,0,SCA,Ortho_control,3,L,L,L,0.7,high,196.5
32,128,1,128.1,182,182,182,182,182,1,0,0,SCA,Target,2,L,T,L,0.1,low,196.5
32,129,2,129.2,216,216,216,216,216,1,0,0,SCA,Homophone,1,L,L,L,0.3,low,196.5
32,130,3,130.3,447,447,447,447,447,1,0,0,SCA,Ortho_control,3,H,L,L,0.7,high,196.5
32,131,1,131.1,211,211,211,211,211,1,0,0,SCA,Target,2,H,T,H,0.1,low,196.5
32,132,2,132.2,NA,NA,NA,174,NA,0,1,0,SCA,Homophone,1,H,H,H,0.5,high,196.5
32,133,3,133.3,85,85,85,221,85,1,1,0,SCA,Ortho_control,3,H,L,L,0.7,high,196.5
32,134,1,134.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,0.4,high,196.5
32,135,2,135.2,267,267,267,536,267,1,1,0,SCA,Homophone,1,H,L,H,0.4,high,196.5
32,136,3,136.3,NA,NA,NA,199,NA,0,1,0,SCA,Ortho_control,3,H,L,H,1,high,196.5
32,137,1,137.1,139,139,139,139,139,1,0,0,SCA,Target,2,H,T,H,0.2,low,196.5
32,138,2,138.2,NA,NA,NA,193,NA,0,1,0,SCA,Homophone,1,H,H,H,0.3,low,196.5
32,139,3,139.3,NA,NA,NA,142,NA,0,1,0,SCA,Ortho_control,3,H,H,H,0.6,high,196.5
32,140,1,140.1,118,118,118,266,689,1,1,1,SCA,Target,2,H,T,H,0.7,high,196.5
32,141,2,141.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,L,L,0.1,low,196.5
32,142,3,142.3,211,NA,318,473,318,1,0,0,SCA,Ortho_control,3,L,H,H,0.8,high,196.5
32,143,1,143.1,NA,NA,NA,74,NA,0,1,0,SCA,Target,2,L,T,L,0.1,low,196.5
32,144,2,144.2,158,158,158,158,305,1,0,1,SCA,Homophone,1,L,H,H,0.9,high,196.5
32,145,3,145.3,144,144,144,632,144,1,1,0,SCA,Ortho_control,3,H,L,L,0.4,high,196.5
32,146,1,146.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,0.3,low,196.5
